"Date ","Symbol ","Security Name ","Client Name ","Buy / Sell ","Quantity Traded ","Trade Price / Wght. Avg. Price ","Remarks "
"25-JAN-2024","JYOTHYLAB","Jyothy Labs Limited","SOCIETE GENERALE","SELL","3,28,141","535.95",
"25-JAN-2024","KALAMANDIR","Sai Silks (Kalamandir) L","MARSHALL WACE INVESTMENT STRATEGIES  EUREKA FUND","BUY","5,13,295","240.90",
"25-JAN-2024","KALAMANDIR","Sai Silks (Kalamandir) L","MARSHALL WACE INVESTMENT STRATEGIES MARKET NEUTRAL TOPS FUND","BUY","20,026","240.90",
"25-JAN-2024","KALAMANDIR","Sai Silks (Kalamandir) L","SOCIETE GENERALE","SELL","5,33,321","240.90",
"25-JAN-2024","KAYNES","Kaynes Technology Ind Ltd","MARSHALL WACE INVESTMENT STRATEGIES  EUREKA FUND","BUY","46,410","2,851.15",
"25-JAN-2024","KAYNES","Kaynes Technology Ind Ltd","SOCIETE GENERALE","SELL","46,410","2,851.15",
"25-JAN-2024","LICI","Life Insura Corp of India","MARSHALL WACE INVESTMENT STRATEGIES  EUREKA FUND","BUY","66,507","907.20",
"25-JAN-2024","LICI","Life Insura Corp of India","MARSHALL WACE INVESTMENT STRATEGIES TOPS FUND","BUY","61,307","907.20",
"25-JAN-2024","LICI","Life Insura Corp of India","SOCIETE GENERALE","SELL","1,27,814","907.20",
"25-JAN-2024","LODHA","Macrotech Developers Ltd","MARSHALL WACE INVESTMENT STRATEGIES  EUREKA FUND","BUY","7,15,703","1,061.15",
"25-JAN-2024","LODHA","Macrotech Developers Ltd","SOCIETE GENERALE","SELL","7,15,703","1,061.15",
"25-JAN-2024","LT","Larsen & Toubro Limited","MARSHALL WACE INVESTMENT STRATEGIES MARKET NEUTRAL TOPS FUND","BUY","2,28,477","3,589.20",
"25-JAN-2024","LT","Larsen & Toubro Limited","MARSHALL WACE INVESTMENT STRATEGIES TOPS FUND","BUY","5,175","3,589.20",
"25-JAN-2024","LT","Larsen & Toubro Limited","SOCIETE GENERALE","SELL","2,33,652","3,589.20",
"25-JAN-2024","MANAPPURAM","Manappuram Finance Ltd","MARSHALL WACE INVESTMENT STRATEGIES  EUREKA FUND","BUY","51,27,647","174.55",
"25-JAN-2024","MANAPPURAM","Manappuram Finance Ltd","MARSHALL WACE INVESTMENT STRATEGIES GLOBAL FINANCIALS MARKET NEUTRAL FUND","BUY","1,45,084","174.55",
"25-JAN-2024","MANAPPURAM","Manappuram Finance Ltd","SOCIETE GENERALE","SELL","52,72,731","174.55",
"25-JAN-2024","MANKIND","Mankind Pharma Limited","MARSHALL WACE INVESTMENT STRATEGIES  EUREKA FUND","BUY","69,763","2,060.65",
"25-JAN-2024","MANKIND","Mankind Pharma Limited","MARSHALL WACE INVESTMENT STRATEGIES  SYSTEMATIC ALPHA PLUS FUND","BUY","11,642","2,060.65",
"25-JAN-2024","MANKIND","Mankind Pharma Limited","MARSHALL WACE INVESTMENT STRATEGIES MARKET NEUTRAL TOPS FUND","BUY","10,638","2,060.65",
"25-JAN-2024","MANKIND","Mankind Pharma Limited","MARSHALL WACE INVESTMENT STRATEGIES TOPS FUND","BUY","18,862","2,060.65",
"25-JAN-2024","MANKIND","Mankind Pharma Limited","SOCIETE GENERALE","SELL","1,10,905","2,060.65",
"25-JAN-2024","MANYAVAR","Vedant Fashions Limited","MARSHALL WACE INVESTMENT STRATEGIES  EUREKA FUND","BUY","3,30,430","1,072.45",
"25-JAN-2024","MANYAVAR","Vedant Fashions Limited","SOCIETE GENERALE","SELL","3,30,430","1,072.45",
"25-JAN-2024","NHPC","NHPC Ltd","MARSHALL WACE INVESTMENT STRATEGIES  EUREKA FUND","BUY","66,45,638","80.40",
"25-JAN-2024","NHPC","NHPC Ltd","SOCIETE GENERALE","SELL","66,45,638","80.40",
"25-JAN-2024","NXST","Nexus Select Trust","MARSHALL WACE INVESTMENT STRATEGIES  EUREKA FUND","BUY","19,21,574","129.99",
"25-JAN-2024","NXST","Nexus Select Trust","SOCIETE GENERALE","SELL","19,21,574","129.99",
"25-JAN-2024","NYKAA","FSN E Commerce Ventures","MARSHALL WACE INVESTMENT STRATEGIES  EUREKA FUND","BUY","42,17,075","162.45",
"25-JAN-2024","NYKAA","FSN E Commerce Ventures","MARSHALL WACE INVESTMENT STRATEGIES MARKET NEUTRAL TOPS FUND","BUY","3,29,705","162.45",
"25-JAN-2024","NYKAA","FSN E Commerce Ventures","MARSHALL WACE INVESTMENT STRATEGIES TOPS FUND","BUY","1,88,043","162.45",
"25-JAN-2024","NYKAA","FSN E Commerce Ventures","SOCIETE GENERALE","SELL","47,34,823","162.45",
"25-JAN-2024","OBEROIRLTY","Oberoi Realty Limited","MARSHALL WACE INVESTMENT STRATEGIES  EUREKA FUND","BUY","3,65,650","1,304.00",
"25-JAN-2024","OBEROIRLTY","Oberoi Realty Limited","MARSHALL WACE INVESTMENT STRATEGIES MARKET NEUTRAL TOPS FUND","BUY","13,013","1,304.00",
"25-JAN-2024","OBEROIRLTY","Oberoi Realty Limited","MARSHALL WACE INVESTMENT STRATEGIES TOPS FUND","BUY","7,422","1,304.00",
"25-JAN-2024","OBEROIRLTY","Oberoi Realty Limited","SOCIETE GENERALE","SELL","3,86,085","1,304.00",
"25-JAN-2024","PAYTM","One 97 Communications Ltd","MARSHALL WACE INVESTMENT STRATEGIES  EUREKA FUND","BUY","10,63,528","753.75",
"25-JAN-2024","PAYTM","One 97 Communications Ltd","SOCIETE GENERALE","SELL","10,63,528","753.75",
"25-JAN-2024","PGINVIT","POWERGRID Infra. INVITs","MARSHALL WACE INVESTMENT STRATEGIES  EUREKA FUND","BUY","15,99,231","100.09",
"25-JAN-2024","PGINVIT","POWERGRID Infra. INVITs","SOCIETE GENERALE","SELL","15,99,231","100.09",
"25-JAN-2024","PHOENIXLTD","The Phoenix Mills Limited","MARSHALL WACE INVESTMENT STRATEGIES  EUREKA FUND","BUY","2,10,299","2,367.05",
"25-JAN-2024","PHOENIXLTD","The Phoenix Mills Limited","MARSHALL WACE INVESTMENT STRATEGIES MARKET NEUTRAL TOPS FUND","BUY","7,869","2,367.05",
"25-JAN-2024","PHOENIXLTD","The Phoenix Mills Limited","MARSHALL WACE INVESTMENT STRATEGIES TOPS FUND","BUY","1,560","2,367.05",
"25-JAN-2024","PHOENIXLTD","The Phoenix Mills Limited","SOCIETE GENERALE","SELL","2,19,728","2,367.05",
"25-JAN-2024","POLICYBZR","PB Fintech Limited","MARSHALL WACE INVESTMENT STRATEGIES  EUREKA FUND","BUY","8,82,868","922.95",
"25-JAN-2024","POLICYBZR","PB Fintech Limited","MARSHALL WACE INVESTMENT STRATEGIES MARKET NEUTRAL TOPS FUND","BUY","45,547","922.95",
"25-JAN-2024","POLICYBZR","PB Fintech Limited","MARSHALL WACE INVESTMENT STRATEGIES TOPS FUND","BUY","2,50,450","922.95",
"25-JAN-2024","POLICYBZR","PB Fintech Limited","SOCIETE GENERALE","SELL","11,78,865","922.95",
"25-JAN-2024","POWERGRID","Power Grid Corporation of","MARSHALL WACE INVESTMENT STRATEGIES MARKET NEUTRAL TOPS FUND","BUY","12,80,076","246.20",
"25-JAN-2024","POWERGRID","Power Grid Corporation of","SOCIETE GENERALE","SELL","12,80,076","246.20",
"25-JAN-2024","SAPPHIRE","Sapphire Foods India Ltd","MARSHALL WACE INVESTMENT STRATEGIES  EUREKA FUND","BUY","2,38,189","1,438.90",
"25-JAN-2024","SAPPHIRE","Sapphire Foods India Ltd","MARSHALL WACE INVESTMENT STRATEGIES MARKET NEUTRAL TOPS FUND","BUY","1,923","1,438.90",
"25-JAN-2024","SAPPHIRE","Sapphire Foods India Ltd","MARSHALL WACE INVESTMENT STRATEGIES TOPS FUND","BUY","158","1,438.90",
"25-JAN-2024","SAPPHIRE","Sapphire Foods India Ltd","SOCIETE GENERALE","SELL","2,40,270","1,438.90",
"25-JAN-2024","SHRIRAMFIN","Shriram Finance Limited","MARSHALL WACE INVESTMENT STRATEGIES  EUREKA FUND","BUY","14,72,746","2,302.45",
"25-JAN-2024","SHRIRAMFIN","Shriram Finance Limited","MARSHALL WACE INVESTMENT STRATEGIES  SYSTEMATIC ALPHA PLUS FUND","BUY","2,611","2,302.45",
"25-JAN-2024","SHRIRAMFIN","Shriram Finance Limited","MARSHALL WACE INVESTMENT STRATEGIES GLOBAL FINANCIALS MARKET NEUTRAL FUND","BUY","46,187","2,302.45",
"25-JAN-2024","SHRIRAMFIN","Shriram Finance Limited","MARSHALL WACE INVESTMENT STRATEGIES MARKET NEUTRAL TOPS FUND","BUY","62,049","2,302.45",
"25-JAN-2024","SHRIRAMFIN","Shriram Finance Limited","MARSHALL WACE INVESTMENT STRATEGIES TOPS FUND","BUY","16,751","2,302.45",
"25-JAN-2024","SHRIRAMFIN","Shriram Finance Limited","SOCIETE GENERALE","SELL","16,00,344","2,302.45",
"25-JAN-2024","STAR","Strides Pharma ScienceLtd","MARSHALL WACE INVESTMENT STRATEGIES  EUREKA FUND","BUY","1,99,486","671.85",
"25-JAN-2024","STAR","Strides Pharma ScienceLtd","SOCIETE GENERALE","SELL","1,99,486","671.85",
"25-JAN-2024","SUNDARMFIN","Sundaram Finance Ltd.","MARSHALL WACE INVESTMENT STRATEGIES  EUREKA FUND","BUY","95,628","3,596.85",
"25-JAN-2024","SUNDARMFIN","Sundaram Finance Ltd.","SOCIETE GENERALE","SELL","95,628","3,596.85",
"25-JAN-2024","SUNPHARMA","Sun Pharma Industries Ltd","MARSHALL WACE INVESTMENT STRATEGIES  EUREKA FUND","BUY","26","1,382.10",
"25-JAN-2024","SUNPHARMA","Sun Pharma Industries Ltd","MARSHALL WACE INVESTMENT STRATEGIES MARKET NEUTRAL TOPS FUND","BUY","1,27,712","1,382.10",
"25-JAN-2024","SUNPHARMA","Sun Pharma Industries Ltd","MARSHALL WACE INVESTMENT STRATEGIES TOPS FUND","BUY","3,160","1,382.10",
"25-JAN-2024","SUNPHARMA","Sun Pharma Industries Ltd","SOCIETE GENERALE","SELL","1,30,898","1,382.10",
"25-JAN-2024","SYRMA","Syrma SGS Technology Ltd","MARSHALL WACE INVESTMENT STRATEGIES  EUREKA FUND","BUY","1,68,276","595.30",
"25-JAN-2024","SYRMA","Syrma SGS Technology Ltd","SOCIETE GENERALE","SELL","1,68,276","595.30",
"25-JAN-2024","TATASTEEL","Tata Steel Limited","MARSHALL WACE INVESTMENT STRATEGIES MARKET NEUTRAL TOPS FUND","BUY","11,44,996","135.15",
"25-JAN-2024","TATASTEEL","Tata Steel Limited","SOCIETE GENERALE","SELL","11,44,996","135.15",
"25-JAN-2024","TCS","Tata Consultancy Serv Ltd","MARSHALL WACE INVESTMENT STRATEGIES MARKET NEUTRAL TOPS FUND","BUY","25,078","3,841.80",
"25-JAN-2024","TCS","Tata Consultancy Serv Ltd","MARSHALL WACE INVESTMENT STRATEGIES TOPS FUND","BUY","1,946","3,841.80",
"25-JAN-2024","TCS","Tata Consultancy Serv Ltd","SOCIETE GENERALE","SELL","27,024","3,841.80",
"25-JAN-2024","TITAN","Titan Company Limited","MARSHALL WACE INVESTMENT STRATEGIES  EUREKA FUND","BUY","3,586","3,767.85",
"25-JAN-2024","TITAN","Titan Company Limited","MARSHALL WACE INVESTMENT STRATEGIES MARKET NEUTRAL TOPS FUND","BUY","55,458","3,767.85",
"25-JAN-2024","TITAN","Titan Company Limited","MARSHALL WACE INVESTMENT STRATEGIES TOPS FUND","BUY","5,208","3,767.85",
"25-JAN-2024","TITAN","Titan Company Limited","SOCIETE GENERALE","SELL","64,252","3,767.85",
"25-JAN-2024","UBL","United Breweries Limited","MARSHALL WACE INVESTMENT STRATEGIES MARKET NEUTRAL TOPS FUND","BUY","63,597","1,876.70",
"25-JAN-2024","UBL","United Breweries Limited","MARSHALL WACE INVESTMENT STRATEGIES TOPS FUND","BUY","4,793","1,876.70",
"25-JAN-2024","UBL","United Breweries Limited","SOCIETE GENERALE","SELL","68,390","1,876.70",
"25-JAN-2024","UNIONBANK","Union Bank of India","MARSHALL WACE INVESTMENT STRATEGIES  EUREKA FUND","BUY","1,16,01,714","142.85",
"25-JAN-2024","UNIONBANK","Union Bank of India","MARSHALL WACE INVESTMENT STRATEGIES GLOBAL FINANCIALS MARKET NEUTRAL FUND","BUY","1,76,100","142.85",
"25-JAN-2024","UNIONBANK","Union Bank of India","MARSHALL WACE INVESTMENT STRATEGIES MARKET NEUTRAL TOPS FUND","BUY","20,338","142.85",
"25-JAN-2024","UNIONBANK","Union Bank of India","MARSHALL WACE INVESTMENT STRATEGIES TOPS FUND","BUY","6,77,384","142.85",
"25-JAN-2024","UNIONBANK","Union Bank of India","SOCIETE GENERALE","SELL","1,24,75,536","142.85",
"25-JAN-2024","WIPRO","Wipro Ltd","MARSHALL WACE INVESTMENT STRATEGIES  EUREKA FUND","BUY","1,75,224","478.05",
"25-JAN-2024","WIPRO","Wipro Ltd","MARSHALL WACE INVESTMENT STRATEGIES TOPS FUND","BUY","1,74,348","478.05",
"25-JAN-2024","WIPRO","Wipro Ltd","SOCIETE GENERALE","SELL","3,49,572","478.05",
"25-JAN-2024","ZOMATO","Zomato Limited","MARSHALL WACE INVESTMENT STRATEGIES  EUREKA FUND","BUY","52,90,264","136.20",
"25-JAN-2024","ZOMATO","Zomato Limited","MARSHALL WACE INVESTMENT STRATEGIES  SYSTEMATIC ALPHA PLUS FUND","BUY","5,35,329","136.20",
"25-JAN-2024","ZOMATO","Zomato Limited","MARSHALL WACE INVESTMENT STRATEGIES MARKET NEUTRAL TOPS FUND","BUY","21,43,213","136.20",
"25-JAN-2024","ZOMATO","Zomato Limited","MARSHALL WACE INVESTMENT STRATEGIES TOPS FUND","BUY","6,81,638","136.20",
"25-JAN-2024","ZOMATO","Zomato Limited","SOCIETE GENERALE","SELL","86,50,444","136.20",
"29-JAN-2024","INFIBEAM","Infibeam Avenues Limited","ABHISHEK MAYUR DESAI","SELL","30,00,000","34.90",
"29-JAN-2024","INFIBEAM","Infibeam Avenues Limited","SONAL DESAI","BUY","30,00,000","34.90",
"31-JAN-2024","INFIBEAM","Infibeam Avenues Limited","ABHISHEK MAYUR DESAI","SELL","29,00,000","35.55",
"31-JAN-2024","INFIBEAM","Infibeam Avenues Limited","SONAL DESAI","BUY","29,00,000","35.55",
"02-FEB-2024","INFIBEAM","Infibeam Avenues Limited","ABHISHEK MAYUR DESAI","SELL","31,50,000","38.00",
"02-FEB-2024","INFIBEAM","Infibeam Avenues Limited","SONAL DESAI","BUY","31,50,000","38.00",
"07-FEB-2024","BSE","BSE Limited","MARSHALL WACE INVESTMENT STRATEGIES - SYSTEMATIC ALPHA PLUS FUND","SELL","88,700","2,469.35",
"07-FEB-2024","BSE","BSE Limited","SOCIETE GENERALE","BUY","88,700","2,469.35",
"08-FEB-2024","KALYANKJIL","Kalyan Jewellers Ind Ltd","AEMV","BUY","26,883","334.00",
"08-FEB-2024","KALYANKJIL","Kalyan Jewellers Ind Ltd","AVAW","BUY","1,34,604","334.00",
"08-FEB-2024","KALYANKJIL","Kalyan Jewellers Ind Ltd","AVS MF","BUY","53,990","334.00",
"08-FEB-2024","KALYANKJIL","Kalyan Jewellers Ind Ltd","CITIGROUP GLOBAL MARKETS MAURITIUS PVT LTD","BUY","12,30,000","334.00",
"08-FEB-2024","KALYANKJIL","Kalyan Jewellers Ind Ltd","EMPLOYEES PROVIDENT FUND","BUY","11,68,451","334.00",
"08-FEB-2024","KALYANKJIL","Kalyan Jewellers Ind Ltd","FRANKLIN TEMPLETON MUTUAL FUND","BUY","30,63,102","344.20",
"08-FEB-2024","KALYANKJIL","Kalyan Jewellers Ind Ltd","GOLDMAN SACHS FUNDS - GOLDMAN SACHS INDIA EQUITY PORTFOLIO","BUY","58,47,101","334.00",
"08-FEB-2024","KALYANKJIL","Kalyan Jewellers Ind Ltd","GREATER INDIA PORTFOLIO","BUY","4,71,249","334.00",
"08-FEB-2024","KALYANKJIL","Kalyan Jewellers Ind Ltd","GS INDIA EQUITY","BUY","2,42,208","334.00",
"08-FEB-2024","KALYANKJIL","Kalyan Jewellers Ind Ltd","HIGHDELL INVESTMENT LIMITED","SELL","3,83,35,390","339.59",
"08-FEB-2024","KALYANKJIL","Kalyan Jewellers Ind Ltd","HIGHDELL INVESTMENT LTD","SELL","79,39,581","334.00",
"08-FEB-2024","KALYANKJIL","Kalyan Jewellers Ind Ltd","HIGHDELL INVESTMENT LTD","SELL","2,24,55,000","334.00",
"08-FEB-2024","KALYANKJIL","Kalyan Jewellers Ind Ltd","INVESCO MUTUAL FUND","BUY","55,38,922","334.00",
"08-FEB-2024","KALYANKJIL","Kalyan Jewellers Ind Ltd","INVESTERINGSFORENINGEN NORDEA INVEST EMERGING STARS","BUY","4,86,710","334.00",
"08-FEB-2024","KALYANKJIL","Kalyan Jewellers Ind Ltd","MEDIOLANUM BEST BRANDS - MEDIOLANUM INDIA OPPORTUNITIES","BUY","2,85,826","334.00",
"08-FEB-2024","KALYANKJIL","Kalyan Jewellers Ind Ltd","MOTILAL OSWAL MUTUAL FUND A/C  MOTILAL OSWAL MIDCAP 30 FUND","BUY","1,79,36,898","344.20",
"08-FEB-2024","KALYANKJIL","Kalyan Jewellers Ind Ltd","NEW YORK STATE TEACHERS RETIREMENT SYSTEM","BUY","2,12,970","334.00",
"08-FEB-2024","KALYANKJIL","Kalyan Jewellers Ind Ltd","NOMURA FUNDS IRELAND PLC NOMURA FUNDS IRELAND INDIA EQUITY FUND","BUY","54,25,997","334.00",
"08-FEB-2024","KALYANKJIL","Kalyan Jewellers Ind Ltd","NOMURA FUNDS IRELAND PLCNOMURA FUNDS IRELAND   ASIA EX JAPAN HIGH CONVICTION FUND","BUY","12,44,842","334.00",
"08-FEB-2024","KALYANKJIL","Kalyan Jewellers Ind Ltd","NORDEA 1 SICAV","BUY","49,30,649","334.00",
"08-FEB-2024","KALYANKJIL","Kalyan Jewellers Ind Ltd","NORDEA 1 SICAV","BUY","4,19,522","334.00",
"08-FEB-2024","KALYANKJIL","Kalyan Jewellers Ind Ltd","NORDEA 1 SICAV","BUY","1,42,044","334.00",
"08-FEB-2024","KALYANKJIL","Kalyan Jewellers Ind Ltd","NORDEA EQUITY OPPORTUNITIES FUND","BUY","67,483","334.00",
"08-FEB-2024","KALYANKJIL","Kalyan Jewellers Ind Ltd","NORDEAFAREASTFUND","BUY","6,63,173","334.00",
"08-FEB-2024","KALYANKJIL","Kalyan Jewellers Ind Ltd","SEETHARAMA IYER THRIKUR KALYANARAMAN","BUY","7,48,503","334.00",
"08-FEB-2024","KALYANKJIL","Kalyan Jewellers Ind Ltd","SUNDARAM MUTUAL FUND","BUY","26,94,611","334.00",
"08-FEB-2024","KALYANKJIL","Kalyan Jewellers Ind Ltd","THE MASTER TRUST BANK OF JAPAN LIMITED AC NOMURA INDIA INVESTMENT FUND MOTHER FUND","BUY","1,30,59,079","334.00",
"08-FEB-2024","KALYANKJIL","Kalyan Jewellers Ind Ltd","THE NOMURA TRUST AND BANKING CO.LTD AS THE TRUSTEE OF NOMURA INDIA STOCK MOTHER FUND","BUY","4,20,437","334.00",
"08-FEB-2024","KALYANKJIL","Kalyan Jewellers Ind Ltd","THORNBURG DEVELOPING WORLD FUND","BUY","12,94,000","334.00",
"08-FEB-2024","KALYANKJIL","Kalyan Jewellers Ind Ltd","TINIESA","BUY","26,770","334.00",
"08-FEB-2024","KALYANKJIL","Kalyan Jewellers Ind Ltd","UNIVERSAL-INVESTMENT-GESELLSCHAFT MBH FOR UI-BA-FONDS","BUY","7,00,886","334.00",
"08-FEB-2024","KALYANKJIL","Kalyan Jewellers Ind Ltd","UNIVERSAL-INVESTMENT-GESELLSCHAFT MBH FOR UI-ZW-FONDS","BUY","1,93,061","334.00",
"08-FEB-2024","MANKIND","Mankind Pharma Limited","ABUDHABI INVESTMENT AUTHORITY MONSOON ","BUY","47,645","2,107.35",
"08-FEB-2024","MANKIND","Mankind Pharma Limited","AMERICAN FUNDS INSURANCE SERIES NEW WORLD FUND","BUY","1,08,345","2,107.35",
"08-FEB-2024","MANKIND","Mankind Pharma Limited","ARJUN  JUNEJA","SELL","12,00,564","2,107.35",
"08-FEB-2024","MANKIND","Mankind Pharma Limited","ARJUN JUNEJA","SELL","12,00,564","2,107.35",
"08-FEB-2024","MANKIND","Mankind Pharma Limited","ASK EMERGING OPPORTUNITIES FUND","BUY","50,043","2,107.35",
"08-FEB-2024","MANKIND","Mankind Pharma Limited","AXIS MUTUAL FUND","BUY","98,437","2,107.35",
"08-FEB-2024","MANKIND","Mankind Pharma Limited","AXIS MUTUAL FUND","BUY","98,438","2,107.35",
"08-FEB-2024","MANKIND","Mankind Pharma Limited","BAJAJ ALLIANZ LIFE INSURANCE COMPANY LIMITED","BUY","50,043","2,107.35",
"08-FEB-2024","MANKIND","Mankind Pharma Limited","BANDHAN MUTUAL FUND","BUY","50,043","2,107.35",
"08-FEB-2024","MANKIND","Mankind Pharma Limited","BLACKSTONE AQUA MASTER SUB-FUND","BUY","50,043","2,107.35",
"08-FEB-2024","MANKIND","Mankind Pharma Limited","BNP PARIBAS ARBITRAGE","BUY","47,645","2,107.35",
"08-FEB-2024","MANKIND","Mankind Pharma Limited","BOFA SECURITIES EUROPE SA","BUY","47,645","2,107.35",
"08-FEB-2024","MANKIND","Mankind Pharma Limited","CANARA HSBC LIFE INSURANCE COMPANY LIMITED","BUY","50,043","2,107.35",
"08-FEB-2024","MANKIND","Mankind Pharma Limited","CAPITAL GROUP NEW WORLD FUND (LUX)","BUY","15,211","2,107.35",
"08-FEB-2024","MANKIND","Mankind Pharma Limited","CITIGROUP GLOBAL MARKETS MAURITIUS PVT LTD","BUY","59,062","2,107.35",
"08-FEB-2024","MANKIND","Mankind Pharma Limited","COPTHALL MAURITIUS INVESTMENT LIMITED","BUY","47,645","2,107.35",
"08-FEB-2024","MANKIND","Mankind Pharma Limited","COPTHALL MAURITIUS INVESTMENT LTD","BUY","2,06,718","2,107.35",
"08-FEB-2024","MANKIND","Mankind Pharma Limited","EDELWEISS MUTUAL FUND","BUY","50,043","2,107.35",
"08-FEB-2024","MANKIND","Mankind Pharma Limited","GHISALLO MASTER FUND LP","BUY","50,043","2,107.35",
"08-FEB-2024","MANKIND","Mankind Pharma Limited","GOLDMAN SACHS INVESTMENTS (MAURITIUS) I LIMITED","BUY","50,043","2,107.35",
"08-FEB-2024","MANKIND","Mankind Pharma Limited","GOVERNMENT OF SINGAPORE","BUY","16,80,714","2,107.35",
"08-FEB-2024","MANKIND","Mankind Pharma Limited","HSBC ASIAPACIFIC FUND","BUY","591","2,107.35",
"08-FEB-2024","MANKIND","Mankind Pharma Limited","HSBC GLOBAL INVESTMENT FUNDS - ASIA EX JAPAN EQUITY","BUY","8,283","2,107.35",
"08-FEB-2024","MANKIND","Mankind Pharma Limited","HSBC GLOBAL INVESTMENT FUNDS - MANAGED SOLUTIONS ASIA FOCUSED GROWTH","BUY","338","2,107.35",
"08-FEB-2024","MANKIND","Mankind Pharma Limited","HSBC POOLED INVESTMENT FUND HSBC POOLED ASIAN EQUITY FUND","BUY","35,624","2,107.35",
"08-FEB-2024","MANKIND","Mankind Pharma Limited","ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED","BUY","54,160","2,107.35",
"08-FEB-2024","MANKIND","Mankind Pharma Limited","INTERNATIONAL MONETARY FUND (IN RESPECT OF THE INTERNATIONAL MONETARY FUND RETIRED STAFF BENEFITS IN","BUY","640","2,107.35",
"08-FEB-2024","MANKIND","Mankind Pharma Limited","INTERNATIONAL MONETARY FUND (IN RESPECT OF THE INTERNATIONAL MONETARY FUND STAFF RETIREMENT PLAN)","BUY","2,169","2,107.35",
"08-FEB-2024","MANKIND","Mankind Pharma Limited","INVESCO MUTUAL FUND","BUY","87,749","2,107.35",
"08-FEB-2024","MANKIND","Mankind Pharma Limited","MONETARY AUTHORITY OF SINGAPORE","BUY","2,09,276","2,107.35",
"08-FEB-2024","MANKIND","Mankind Pharma Limited","MORGAN STANLEY ASIA SINGAPORE PTE","BUY","50,043","2,107.35",
"08-FEB-2024","MANKIND","Mankind Pharma Limited","MOTILAL OSWAL ASSET MANAGEMENT COMPANY LIMITED","BUY","86,009","2,107.35",
"08-FEB-2024","MANKIND","Mankind Pharma Limited","MOTILAL OSWAL MUTUAL FUND","BUY","73,010","2,107.35",
"08-FEB-2024","MANKIND","Mankind Pharma Limited","NEW WORLD FUND INC","BUY","17,66,434","2,107.35",
"08-FEB-2024","MANKIND","Mankind Pharma Limited","NOMURA A/C NOMURA FUND IRELAND PUBLIC LIMITED COMPANY NOMURA FUND IRELAND INDIA EQUITY FUND","BUY","2,67,343","2,107.35",
"08-FEB-2024","MANKIND","Mankind Pharma Limited","NOMURA FUNDS IRELAND PLC - NOMURA FUNDS IRELAND INDIA EQUITY FUND","BUY","47,643","2,107.35",
"08-FEB-2024","MANKIND","Mankind Pharma Limited","NOMURA SINGAPORE LIMITED","BUY","50,043","2,107.35",
"08-FEB-2024","MANKIND","Mankind Pharma Limited","NORGES BANK ON ACCOUNT OF THE GOVERNMENT PENSION FUND GLOBAL","BUY","1,26,516","2,107.35",
"08-FEB-2024","MANKIND","Mankind Pharma Limited","PUJA  JUNEJA","SELL","11,35,668","2,107.35",
"08-FEB-2024","MANKIND","Mankind Pharma Limited","PUJA JUNEJA","SELL","11,35,668","2,107.35",
"08-FEB-2024","MANKIND","Mankind Pharma Limited","SBI MUTUAL FUND","BUY","2,85,467","2,107.35",
"08-FEB-2024","MANKIND","Mankind Pharma Limited","SBI MUTUAL FUND","BUY","2,85,465","2,107.35",
"08-FEB-2024","MANKIND","Mankind Pharma Limited","SHEETAL  ARORA","SELL","9,08,535","2,107.35",
"08-FEB-2024","MANKIND","Mankind Pharma Limited","SHEETAL ARORA","SELL","9,08,535","2,107.35",
"08-FEB-2024","MANKIND","Mankind Pharma Limited","SOCIETE GENERALE","BUY","1,94,882","2,107.35",
"08-FEB-2024","VENUSPIPES","Venus Pipes & Tubes Ltd","HIMALAYA FINANCE AND INVESTMENT CO","SELL","2,53,800","1,500.00",
"08-FEB-2024","VENUSPIPES","Venus Pipes & Tubes Ltd","PIONEER INVESTMENT FUND SCHEME II","BUY","2,53,800","1,500.00",
"12-FEB-2024","PEL","Piramal Enterprises Ltd.","EAST BRIDGE CAPITAL MASTER FUND I LIMITED","BUY","9,28,000","883.25",
"12-FEB-2024","PEL","Piramal Enterprises Ltd.","EAST BRIDGE CAPITAL MASTER FUND LIMITED","SELL","9,28,000","883.25",
"14-FEB-2024","BAJAJFINSV","Bajaj Finserv Limited","BACHHRAJ & CO PRIVATE LIMITED","BUY","14,26,965","1,582.00",
"14-FEB-2024","BAJAJFINSV","Bajaj Finserv Limited","DEEPA BAJAJ","SELL","1,24,125","1,582.00",
"14-FEB-2024","BAJAJFINSV","Bajaj Finserv Limited","RAJIVNAYAN BAJAJ","SELL","3,20,590","1,582.00",
"14-FEB-2024","BAJAJFINSV","Bajaj Finserv Limited","RISHAB FAMILY TRUST","SELL","9,82,250","1,582.00",
"14-FEB-2024","JSL","Jindal Stainless Limited","ELM PARK FUND LIMITED","SELL","29,00,000","575.35",
"14-FEB-2024","JSL","Jindal Stainless Limited","JSL OVERSEAS HOLDING LIMITED","BUY","29,00,000","575.35",
"20-FEB-2024","JINDALSAW","Jindal Saw Limited","COPTHALL MAURITIUS INVESTMENT LIMITED","BUY","3,50,000","521.00",
"20-FEB-2024","JINDALSAW","Jindal Saw Limited","ERISKA INVESTMENT FUND LTD","SELL","23,50,000","521.00",
"20-FEB-2024","JINDALSAW","Jindal Saw Limited","NIPPON INDIA MUTUAL FUND - SMALL CAP FUND","BUY","12,00,000","521.00",
